NUM_YEARS_TO_RUN,DISABLE_PATHFINDING,TEST_NAME,IS_SEEDED,SEED,TURN_TIME,DAYS_PER_YEAR,ENABLE_PERSONALITY_TRANSMISSION,AGE_TURN_ADULT,MIN_DEATH_AGE,MAX_DEATH_AGE,MIN_OFFSPRING_AMOUNT,MAX_OFFSPRING_AMOUNT,MIN_FERTILITY_AGE,MAX_FERTILITY_AGE,MIN_FRIENDS,MAX_FRIENDS,PERSONALITY_LENGTH,PERSONALITY_THRESHOLD,MAX_NUMBER_OF_SOCIAL_MEETUPS_PER_WEEK,DAILY_CHANCE_OF_SOCIAL_MEETUP,TIME_AT_WORK_SCHOOL,TIME_AT_HOME,TIME_AT_SOCIAL,MIN_INITIAL_CHILDREN,MAX_INITIAL_CHILDREN,MIN_INITIAL_PARENT_AGE,MAX_INITIAL_PARENT_AGE,MIN_INITIAL_CHILD_AGE,MAX_INITIAL_CHILD_AGE,SELECTED_MAP_INDEX,PERCENT_CHILD_SOCIAL_BUILDINGS,density,avgConnectivity,avgClusteringCoefficient,skewness,avgPathLength,medianPathLength,avgPercentCanReach,maxDepth,avgDepth,num_communities,avg_community_size,max_community_size,min_community_size,percent_nodes_that_can_reach_all_nodes,idealDensity,idealAvgConnectivity,idealAvgClusteringCoefficient,idealSkewness,idealAvgPathLength,idealMedianPathLength,idealAvgPercentCanReach,idealMaxDepth,idealAvgDepth,idealNum_communities,idealAvg_community_size,idealMax_community_size,idealMin_community_size,idealPercent_nodes_that_can_reach_all_nodes,
100,True,Personality length (87),True,5,0,1,False,18,70,100,0,3,20,50,3,5,87,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02111473,4.77193,0.3947369,0.4078303,4.338883,4,0.1571253,12,5.614035,12,3.666667,5,3,0,0.0308182,6.964912,0.4378655,7.667024,7.876166,7,0.9482135,23,16.9386,8,4.25,5,3,0,
100,True,Personality length (87),True,4,0,1,False,18,70,100,0,3,20,50,3,5,87,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.01950097,4.992248,0.4373384,-0.02855755,5.200536,4,0.1570218,17,6.310078,15,3.8,6,3,0,0.02701066,6.914729,0.5406976,6.023601,9.435624,8,0.6426899,30,17.47287,11,4.818182,5,4,0,
100,True,Personality length (87),True,3,0,1,False,18,70,100,0,3,20,50,3,5,87,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02091377,4.642857,0.409226,0.1735521,3.420267,3,0.1014828,11,3.803571,11,3.818182,6,3,0,0.03112934,6.910714,0.422619,6.506287,7.409327,7,0.7692916,22,13.24107,6,4.5,6,3,0,
100,True,Personality length (87),True,2,0,1,False,18,70,100,0,3,20,50,3,5,87,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.01879699,4.962406,0.3571427,0.155117,4.275291,4,0.1503194,12,4.75188,10,3.4,5,3,0,0.02682843,7.082707,0.4912281,5.211422,7.131213,7,0.7802581,17,12.00752,7,4.428571,5,3,0,
100,True,Personality length (87),True,10,0,1,False,18,70,100,0,3,20,50,3,5,87,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.01997615,5.153846,0.4147436,0.2462577,3.149683,3,0.1027811,9,4.3,16,3.6875,5,3,0,0.02772809,7.153846,0.4788461,5.374447,9.128223,8,0.8168055,32,17.73846,10,4.3,6,3,0,
100,True,Personality length (87),True,1,0,1,False,18,70,100,0,3,20,50,3,5,87,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.01873278,4.495868,0.3615702,0.07759314,4.65008,4,0.1276552,15,4.727273,11,3.727273,5,3,0,0.02961433,7.107438,0.4497245,7.570709,7.693583,8,0.9431043,21,15.03306,7,4.285714,5,3,0,
100,True,Personality length (86),True,9,0,1,False,18,70,100,0,3,20,50,3,5,86,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02037581,5.29771,0.3619592,-0.1127876,5.744076,5,0.1967252,19,7.198473,14,4.142857,5,3,0,0.02730476,7.099236,0.4433841,4.651318,7.919867,7,0.9104353,26,15.00763,8,4.25,5,3,0,
100,True,Personality length (86),True,8,0,1,False,18,70,100,0,3,20,50,3,5,86,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.0210728,4.888889,0.3511397,0.162681,6.333968,5,0.1918329,18,6.940171,9,3.777778,5,3,0,0.03035662,7.042735,0.4964388,7.468106,7.865347,8,0.8636864,18,13.45299,8,4.625,6,3,0,
100,True,Personality length (86),True,7,0,1,False,18,70,100,0,3,20,50,3,5,86,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02045161,5.072,0.406,-0.05427542,4.373442,4,0.148928,13,5.08,14,3.642857,5,3,0,0.0276129,6.848,0.4986666,4.786141,9.288878,9,0.8407671,24,16.144,10,4.5,6,3,0,
100,True,Personality length (86),True,6,0,1,False,18,70,100,0,3,20,50,3,5,86,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02054626,5.21875,0.3652344,0.132664,5.155997,5,0.1811523,17,7.335938,12,3.583333,4,3,0,0.02848179,7.234375,0.4739584,4.883135,7.21462,7,0.9384766,18,13.03125,8,4.125,5,3,0,
100,True,Personality length (86),True,5,0,1,False,18,70,100,0,3,20,50,3,5,86,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.01940701,4.075472,0.3875786,0.2176725,3.074292,3,0.0754717,13,3.726415,12,3.25,4,3,0,0.03360287,7.056604,0.4944968,10.41655,5.54449,5,0.4951049,16,9.18868,8,4.875,6,3,0,
100,True,Personality length (86),True,4,0,1,False,18,70,100,0,3,20,50,3,5,86,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.01917211,5.176471,0.3235295,-0.3078109,8.334882,7,0.4073312,25,9.566176,13,3.615385,5,3,0,0.0254902,6.882353,0.4583333,3.945096,8.019499,8,0.7985501,19,13.52206,9,4.333333,6,3,0,
100,True,Personality length (86),True,3,0,1,False,18,70,100,0,3,20,50,3,5,86,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02103226,5.216,0.4793331,-0.2895729,5.254198,5,0.1905919,14,5.76,13,3.461539,5,3,0,0.02819355,6.992,0.4799998,4.821604,7.811932,8,0.8238728,23,14.712,9,3.555556,5,3,0,
100,True,Personality length (86),True,2,0,1,False,18,70,100,0,3,20,50,3,5,86,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02139683,5.349206,0.3584656,-0.05163954,7.54365,7,0.3585916,22,11.24603,12,4,5,3,0,0.02749206,6.873016,0.482143,3.377332,7.384387,7,0.8463721,19,13.86508,10,4.1,5,3,0,
100,True,Personality length (86),True,10,0,1,False,18,70,100,0,3,20,50,3,5,86,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02308849,4.43299,0.4544673,0.2674893,2.926092,3,0.09490912,8,3.319588,13,3.384615,5,3,0,0.03629725,6.969072,0.3857388,9.864974,5.305787,5,0.866829,13,8.701031,4,4.25,6,3,0,
100,True,Personality length (86),True,1,0,1,False,18,70,100,0,3,20,50,3,5,86,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.0203871,5.056,0.3880001,0.1056905,7.283867,7,0.3859843,22,9.272,11,3.545455,5,3,0,0.02806452,6.96,0.4626667,4.454162,7.355948,7,0.8876801,18,11.544,9,4.222222,6,3,0,
100,True,Personality length (85),True,9,0,1,False,18,70,100,0,3,20,50,3,5,85,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02163771,4.803571,0.3638392,0.1715262,4.376854,4,0.1611926,12,4.053571,13,3.692308,5,3,0,0.03137065,6.964286,0.4880952,7.282865,9.208402,8,0.9735326,29,18.23214,9,3.777778,5,3,0.01785714,
100,True,Personality length (85),True,8,0,1,False,18,70,100,0,3,20,50,3,5,85,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02083333,4.625,0.3690476,0.1544244,3.600787,3,0.1012436,11,3.285714,10,3.9,6,3,0,0.03193372,7.089286,0.4925596,7.25126,8.228513,8,0.81529,22,15.69643,7,4.142857,5,3,0,
100,True,Personality length (85),True,7,0,1,False,18,70,100,0,3,20,50,3,5,85,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02004132,4.809917,0.4717631,0.4074864,2.604869,2,0.07294585,8,2.884298,16,3.5625,5,3,0,0.02933884,7.041322,0.4724517,7.632676,10.62477,9,0.8211177,32,21.31405,9,4,5,3,0,
100,True,Personality length (85),True,6,0,1,False,18,70,100,0,3,20,50,3,5,85,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02119236,4.789474,0.3801169,0.02570458,3.903299,3,0.1352724,13,4.359649,10,3.7,4,3,0,0.03105108,7.017544,0.499269,7.482632,7.077582,7,0.7904745,19,12.2807,10,4.6,6,3,0,
100,True,Personality length (85),True,5,0,1,False,18,70,100,0,3,20,50,3,5,85,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.0191314,4.859375,0.3756509,0.1628297,3.490288,3,0.1036987,10,4.015625,17,3.235294,4,3,0,0.02780512,7.0625,0.5182291,6.744609,9.646637,8,0.9537964,33,16.875,10,4.3,5,3,0,
100,True,Personality length (85),True,4,0,1,False,18,70,100,0,3,20,50,3,5,85,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02039184,4.97561,0.3766937,0.2536851,5.269744,5,0.2376891,14,5.268293,11,3.636364,5,3,0,0.02852193,6.95935,0.4471544,5.183163,7.660862,7,0.8920615,23,15.73171,10,4.3,5,3,0,
100,True,Personality length (85),True,3,0,1,False,18,70,100,0,3,20,50,3,5,85,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.01905324,5.182482,0.4257907,0.1349069,4.153213,4,0.1359689,13,5.153285,11,3.272727,4,3,0,0.02597681,7.065693,0.5364964,5.621007,11.45322,11,0.7990298,32,20.06569,9,4.444445,6,3,0,
100,True,Personality length (85),True,2,0,1,False,18,70,100,0,3,20,50,3,5,85,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.01983249,4.442478,0.3679941,0.455569,2.876415,3,0.08301353,8,2.902655,14,3.571429,6,3,0,0.03105246,6.955752,0.4933628,8.818064,7.93768,7,0.7338873,26,15.62832,9,4.333333,6,3,0,
100,True,Personality length (85),True,10,0,1,False,18,70,100,0,3,20,50,3,5,85,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.0207989,4.991735,0.4717631,0.2164651,2.861267,3,0.08517179,9,3.38843,14,3.5,6,3,0,0.02865014,6.876033,0.4269973,5.937232,6.876668,7,0.9209763,19,11.90083,8,4,5,3,0,
100,True,Personality length (85),True,1,0,1,False,18,70,100,0,3,20,50,3,5,85,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.01875642,5.214286,0.3404762,0.2560199,7.385293,6,0.3593877,27,9.985714,11,3.636364,5,3,0,0.02523124,7.014286,0.4785714,5.088776,8.423153,8,0.9052538,24,16.87857,10,4.1,6,3,0,
100,True,Personality length (84),True,9,0,1,False,18,70,100,0,3,20,50,3,5,84,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.01900871,5.132353,0.4430147,0.0135121,7.636184,7,0.3015246,21,8.147058,14,3.5,4,3,0,0.02559913,6.911765,0.5183823,5.729449,8.066532,8,0.7500551,22,14.44118,10,4.2,5,3,0,
100,True,Personality length (84),True,8,0,1,False,18,70,100,0,3,20,50,3,5,84,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02178542,4.792793,0.4031532,-0.05780962,7.743788,6,0.2515218,24,8.954955,12,4.083333,5,3,0,0.03136773,6.900901,0.4857357,6.856885,8.004512,7,0.8994412,25,15.93694,8,4.375,5,3,0,
100,True,Personality length (84),True,7,0,1,False,18,70,100,0,3,20,50,3,5,84,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02004603,5.131783,0.4315245,-0.1225063,5.020024,5,0.2010698,14,6.294574,13,3.846154,5,3,0,0.02731347,6.992248,0.4244186,4.598813,7.303843,7,0.9101613,21,13.84496,8,3.75,6,3,0,
100,True,Personality length (84),True,6,0,1,False,18,70,100,0,3,20,50,3,5,84,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02362637,4.914286,0.4460319,0.1029404,4.664951,4,0.1586395,15,4.952381,13,3.384615,4,3,0,0.03406594,7.085714,0.4960317,7.038138,7.372811,7,0.7252603,19,12.1619,5,4.6,6,3,0,
100,True,Personality length (84),True,5,0,1,False,18,70,100,0,3,20,50,3,5,84,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.01960784,5.294117,0.3486519,0.5955079,4.581416,4,0.1809581,15,7.272059,11,3.818182,5,3,0,0.02619826,7.073529,0.4705884,5.418309,8.423646,8,0.956638,24,15.20588,10,4.2,5,3,0,
100,True,Personality length (84),True,4,0,1,False,18,70,100,0,3,20,50,3,5,84,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.0215418,5.213115,0.4159836,0.2579367,5.327108,5,0.244625,15,6.450819,11,3.454545,5,3,0,0.02967078,7.180328,0.4815574,5.427978,6.855744,7,0.8234343,19,12.09016,7,4.285714,5,3,0,
100,True,Personality length (84),True,3,0,1,False,18,70,100,0,3,20,50,3,5,84,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.01935893,5.304348,0.361715,0.1764622,4.999194,5,0.1954947,16,7.007246,11,4,6,3,0,0.0258648,7.086957,0.47343,4.763491,8.112638,8,0.8670968,22,15.22464,11,4.272727,6,3,0,
100,True,Personality length (84),True,2,0,1,False,18,70,100,0,3,20,50,3,5,84,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02046996,5.24031,0.2984496,-0.07632644,6.201837,6,0.3599542,18,8.689922,8,3.875,6,3,0,0.02725291,6.976744,0.4334626,5.374673,7.989807,8,0.984557,22,15.58915,11,3.909091,6,3,0.007751938,
